time,arc_ST_median,arc_ST_maximum,arc_ST_minimum
0.0,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998
0.0005,-0.02458832263946531,0.03416363298892977,-0.1170837379992008
0.01984923,0.5592047512531281,0.6799073457717896,0.3288309216499329
0.0454667,0.750379854440689,0.7659203052520751,0.7324397802352904
0.07045083,0.853571319580078,1.088185930252075,0.7195106387138366
0.09494689,0.9551356077194213,1.3880052804946899,0.6949814796447754
0.1176154,0.9758182406425475,1.5977756023406982,0.6388677597045899
0.1325585,0.9676495432853698,1.7156462907791137,0.5834738254547119
0.1463921,0.957323396205902,1.8169538021087646,0.5418267488479614
0.1603875,0.9916200876235961,1.9976645946502685,0.5045308113098145
0.1742575,1.0313875317573546,2.082699203491211,0.47355266809463503
0.1882572,1.0125332117080688,2.1589881420135497,0.43475362062454226
0.2034354,0.9956333279609679,2.241657638549805,0.40149625539779665
0.2196909,0.9737574696540832,2.315568828582764,0.372190797328949
0.2381859,1.0001746654510497,2.5372895240783695,0.3219138622283936
0.2648058,1.019318664073944,2.625904226303101,0.2680859506130219
0.2938754,0.9557940006256103,2.6844197750091556,0.2255630135536194
0.3238457,0.9669590234756469,2.9231015682220463,0.18520482778549197
0.3542216,0.9822686553001403,2.9061268806457523,0.16274195313453677
0.3851741,0.9928626060485839,3.086095476150513,0.14182361364364626
0.4162955,0.9308873653411864,2.9951988697052006,0.1387776076793671
0.4475168,1.0445595026016234,3.0949894428253177,0.15349947810173037
0.4833068,0.9860263109207152,2.9049042701721195,0.1765614688396454
0.5272965,1.0823441982269286,2.801530742645264,0.22993027567863467
0.5724631,1.109792912006378,2.5710698604583744,0.2841045200824738
0.6179348,1.1971584796905517,2.2863170146942142,0.37403138875961306
0.6634026,1.1604891657829284,1.9407195091247558,0.43338229656219485
0.7131793,1.195468807220459,1.6149499654769897,0.5291463375091553
0.7724408,1.1993621826171874,1.2507850170135497,0.6538095116615296
0.8323726,1.030627393722534,1.1665821313858031,0.710498833656311
0.8925263,0.9503695011138915,1.1453489303588866,0.5746186017990113
0.9596141,0.9147749185562133,1.1377784252166747,0.3145770370960236
1.034005,0.8965868592262267,1.1094384431838988,0.10758828520774844
1.108966,0.8567360877990722,1.0514426469802856,0.054712632298469566
1.190806,0.7968056440353393,0.9831329822540282,0.04080481231212618
1.28062,0.7623729348182677,0.910607361793518,0.1757188677787781
1.370893,0.7079330027103423,0.8448794722557067,0.3109689593315125
1.475492,0.7020369112491607,0.8202059507369994,0.48930450677871706
1.581505,0.7559869825839995,0.8608320593833922,0.49831571578979494
1.70202,0.8404581785202025,0.9364811420440673,0.48468842506408694
1.826033,0.8995999932289123,1.0112939119338988,0.5082085371017456
1.948228,0.9249843597412108,1.0440305709838866,0.529593551158905
2.067929,0.9149006843566894,1.0515202522277831,0.5362998485565186
2.184648,0.9168542861938476,1.0741844415664672,0.5531984806060791
2.299957,0.9143122673034667,1.1041503190994262,0.5154873967170716
2.415928,0.9433663129806518,1.1334811687469482,0.5161423325538635
2.53748,1.020751678943634,1.1711284160614013,0.5476916074752808
2.663485,1.0897460222244262,1.2051133155822753,0.5007195115089417
2.790667,1.1866194248199462,1.2678191900253295,0.4398165583610535
2.916303,1.2901736736297607,1.361648941040039,0.44273831844329836
3.04074,1.376979613304138,1.4505777597427367,0.43231656551361086
3.164894,1.49943687915802,1.5686717271804809,0.43669440746307375
3.289346,1.5849904060363769,1.7043030500411986,0.4549689531326294
3.414363,1.6595831155776977,1.8584485292434691,0.47983201742172243
3.540088,1.7621107935905456,2.078807497024536,0.5576709747314453
3.71349,1.5040183305740356,1.914477491378784,0.3088810980319977
4.000786,1.4547626614570617,1.939893865585327,0.3257883429527283
4.293414,1.54629328250885,2.13266863822937,0.397084379196167
4.587142,1.6932441234588622,2.3548995494842533,0.519287371635437
4.881083,1.8117782115936278,2.4897152423858646,0.640912675857544
5.170282,1.7560763597488402,2.3949245452880863,0.6670854926109314
5.437064,1.5436225175857543,2.2009488582611088,0.563415789604187
5.677665,1.5276519298553466,2.4559575557708744,0.44054379463195803
5.824243,1.686563992500305,3.4009512901306156,0.13518373072147372
5.887404,1.6859204411506652,3.5652863025665287,0.08089121580123904
5.928652,1.723367655277252,3.621889734268189,0.08618872761726382
5.964385,1.7724761605262755,3.666478538513184,0.12706314921379092
5.999818,1.8251002073287963,3.688479328155518,0.1784560322761536
6.03708,1.891582691669464,3.7179445266723636,0.24125497937202456
6.077151,1.9828052759170531,3.7681480884552006,0.33248173594474795
6.121091,2.132874274253845,3.8658091068267826,0.5074790954589844
6.169023,2.2741677999496464,3.9471787452697757,0.6759761214256287
6.218837,2.4325917005538944,4.034405612945557,0.8770619273185729
6.271392,2.5982634067535404,4.126308822631836,1.1209374904632567
6.324474,2.731915855407715,4.197708988189698,1.3061782360076903
6.374951,2.8423424005508426,4.22302474975586,1.5067452430725097
6.419851,2.9265654325485233,4.2420271873474125,1.6412896156311034
6.460824,3.0066925525665287,4.28330364227295,1.7572899103164672
6.498323,3.0722714900970463,4.299937152862549,1.8590343236923217
6.533481,3.129862689971924,4.314937019348145,1.948469305038452
6.56771,3.1774491310119632,4.32546558380127,2.020863676071167
6.60162,3.2249654769897464,4.335929298400879,2.0927711963653564
6.635797,3.2694534301757816,4.344006443023682,2.164115333557129
6.670704,3.3112868309021,4.350439929962159,2.230464363098145
6.706719,3.350157403945923,4.354821109771729,2.2916959762573246
6.74398,3.3868688583374027,4.35622730255127,2.386437320709229
6.782456,3.4191661119461063,4.356377506256104,2.4352323055267338
6.822871,3.45598258972168,4.377239131927491,2.4853586196899418
6.865361,3.488478565216065,4.376413726806641,2.530776405334473
6.909468,3.521639966964722,4.374195003509522,2.6164218425750736
6.955355,3.5534739732742313,4.371535205841065,2.6553360462188724
7.003244,3.586843872070313,4.386279487609864,2.6946851253509525
7.053266,3.62108268737793,4.380262756347657,2.772283220291138
7.105294,3.657398366928101,4.39053430557251,2.8081094264984134
7.159543,3.693704986572266,4.39846363067627,2.885991477966309
7.216164,3.7276058435440067,4.3888753890991214,2.959724807739258
7.275198,3.7601429462432865,4.392857933044434,2.989666843414307
7.336774,3.792004013061524,4.394448184967041,3.0585388183593754
7.400791,3.816507482528687,4.391235256195069,3.121458673477173
7.467341,3.8455616474151615,4.384665393829346,3.182082080841065
7.536595,3.8671936035156254,4.3761495590209964,3.239974641799927
7.609024,3.894895935058594,4.365561866760254,3.296201848983765
7.684244,3.9223817825317386,4.354493522644043,3.3526484012603763
7.762428,3.951731109619141,4.352489376068116,3.443861865997315
7.843736,3.97923698425293,4.3394416809082035,3.500439310073853
7.928433,4.010750675201416,4.335089111328125,3.5866900920867923
8.016616,4.035276317596436,4.31839599609375,3.6338356971740726
8.108489,4.074752235412598,4.3189291000366214,3.718440198898316
8.203523,4.108466529846192,4.319046878814698,3.797317409515381
8.302556,4.153297328948975,4.3266805648803714,3.8762246608734134
8.405385,4.201414012908936,4.376480484008789,3.9573453903198246
8.511619,4.246418857574463,4.432211780548096,4.026355171203614
8.621266,4.294601821899414,4.490201854705811,4.093360805511475
8.734273,4.346872234344483,4.547563934326172,4.18650712966919
8.850572,4.395961666107178,4.603076362609864,4.246231460571289
8.969279,4.438815975189209,4.657719993591309,4.317536735534668
9.090984,4.473901653289795,4.713877105712891,4.366265201568604
9.215919,4.513441705703736,4.772932434082032,4.408050441741944
9.343183,4.567217254638672,4.825817489624024,4.441295051574707
9.473399,4.618352317810059,4.881018543243409,4.4695171356201175
9.605638,4.657911205291748,4.936481380462647,4.491454982757569
9.740484,4.697477722167969,4.992988014221192,4.503538036346436
9.87768,4.735765361785889,5.051552200317383,4.500325107574463
10.01727,4.76655068397522,5.109668159484864,4.491214179992676
10.15971,4.801630878448487,5.16552963256836,4.484497928619385
10.30481,4.836463356018067,5.225463771820069,4.483446025848389
10.45273,4.878162050247193,5.288355731964112,4.480690860748291
10.59557,4.927560472488404,5.348177337646485,4.488600635528565
10.73052,4.976620817184449,5.403945827484131,4.499083423614502
10.86085,5.024974012374878,5.454538726806641,4.5136150360107425
10.99235,5.076273107528687,5.501789951324463,4.532250308990479
11.12831,5.129146242141724,5.548816108703614,4.550218009948731
11.27346,5.18285551071167,5.600945377349854,4.563453578948975
11.42783,5.2341138362884525,5.65110673904419,4.582248592376709
11.59189,5.283328199386597,5.698739433288575,4.590701961517334
11.76427,5.3395051002502445,5.749817276000977,4.606030368804932
