time,arc_ST_median,arc_ST_maximum,arc_ST_minimum
0.0,-0.8,-0.8,-0.8
0.0001217802,-0.6685907125473023,-0.627970027923584,-0.72950838804245
0.01499509,0.275639009475708,0.4485281229019165,-0.02685462236404418
0.0513536,0.6837348461151123,0.695985984802246,0.6028648138046264
0.08672042,0.7731972455978393,0.9192596197128295,0.6916251897811889
0.1209323,0.8823181509971618,1.2255393981933593,0.6915176630020141
0.1534467,0.9068906426429748,1.4318911552429199,0.6588956832885742
0.1764516,0.8890554428100585,1.5313393592834472,0.6129972457885742
0.1938576,0.872724425792694,1.5919415473937988,0.5835701942443847
0.2122554,0.8514322757720947,1.6515402317047119,0.5473086357116699
0.2313423,0.8698486804962158,1.7999674797058105,0.5184854984283447
0.2507062,0.8940900087356567,1.8489384174346923,0.49175615310668946
0.2710429,0.871411395072937,1.9017383575439453,0.46370525360107423
0.2928921,0.8398352980613708,1.9436697483062744,0.43176109790802003
0.3155852,0.8489622592926025,2.108503293991089,0.39188964366912843
0.3445153,0.795206618309021,2.1455978870391847,0.35023887157440187
0.383674,0.7960339903831481,2.1858803749084474,0.3132614612579346
0.4246995,0.7853914022445678,2.377018404006958,0.2780436992645264
0.4664111,0.7095826387405395,2.351810169219971,0.24337167739868165
0.5090647,0.7599011182785034,2.4981879711151125,0.21172792911529542
0.5518981,0.6906613826751709,2.406708908081055,0.20219690799713136
0.5949761,0.6953562021255493,2.5068053722381594,0.20011086463928224
0.6379162,0.6986485242843627,2.3510417461395265,0.21164615154266359
0.6925781,0.6965283274650573,2.3120541095733644,0.23967273235321046
0.7545179,0.7080770254135131,2.02299017906189,0.3005016565322876
0.8171657,0.7167779326438903,1.8150693893432617,0.35553951263427735
0.8801383,0.7618197917938232,1.578983736038208,0.4267172336578369
0.943113,0.7510768890380859,1.305370044708252,0.48458678722381593
1.018105,0.7411142110824585,0.9808408737182617,0.5621363639831543
1.101082,0.6726009368896484,0.7723369121551513,0.6026203155517578
1.184505,0.6683250188827514,0.8046676635742187,0.38123316764831544
1.268002,0.6127862453460693,0.8178985834121704,0.10992659330368043
1.367453,0.568782639503479,0.8502836942672729,-0.073301362991333
1.471112,0.5179757595062255,0.8353875398635864,-0.15430407524108886
1.575314,0.4266136407852173,0.7894635915756225,-0.18897114992141723
1.69473,0.415923547744751,0.7421057939529419,-0.1312075138092041
1.819424,0.3920785903930664,0.7095661878585815,-0.021974015235900868
1.949894,0.4243972420692444,0.6554129838943481,0.10793710947036744
2.09616,0.48634953498840333,0.6074201583862304,0.24851233959198
2.24672,0.5374673128128051,0.6142243862152099,0.34688193798065187
2.417179,0.5747051358222961,0.6461033344268798,0.3443133354187012
2.587469,0.5805510997772216,0.6761359691619873,0.2630197525024414
2.757809,0.5812984228134155,0.6899899959564209,0.22960145473480226
2.927409,0.5897743225097656,0.6965417385101318,0.24062938690185548
3.096498,0.574995470046997,0.7028302669525146,0.261745285987854
3.26532,0.5574154376983642,0.7235030651092529,0.2879955291748047
3.435971,0.5328959941864013,0.7300396680831909,0.3211833953857422
3.609919,0.5911806344985961,0.735770297050476,0.40214450359344484
3.784698,0.6492574334144592,0.7550400018692016,0.4950514554977417
3.960638,0.7453779697418212,0.8148256063461303,0.559933853149414
4.133632,0.8394598484039306,0.8907638311386108,0.5512030839920044
4.304977,0.9171519994735717,0.968723726272583,0.5816057443618774
4.475727,0.9794398069381713,1.0378976583480835,0.6343708753585815
4.647105,1.0216378688812255,1.0898379802703857,0.698159646987915
4.819419,1.0783177137374877,1.15000159740448,0.7774260759353637
4.993021,1.1545273184776306,1.2297887325286865,0.8478710174560546
5.301936,0.8768854856491088,0.9360842227935791,0.5744004964828491
5.649965,0.9382466793060302,0.9698488235473632,0.6051393270492553
5.999802,1.026402187347412,1.0665181398391723,0.6414620399475097
6.350591,1.1276002645492553,1.224247407913208,0.6945236444473266
6.700448,1.1606245756149292,1.2475955009460449,0.7355839729309082
7.033336,0.9913509607315063,1.0540557622909545,0.6528590440750122
7.336057,0.7375525951385498,0.863983941078186,0.4270498275756836
7.581578,0.9829785346984863,1.6232065677642822,0.15314234495162965
7.640931,1.0517358899116516,1.9705652713775634,0.04428131580352784
7.69078,1.015622091293335,2.0040568828582765,-0.020678508281707753
7.734981,1.0325721025466919,2.0502979278564455,-0.03442864418029784
7.776455,1.0584207892417907,2.0741624355316164,-0.0346593141555786
7.81693,1.1115744233131408,2.113830041885376,0.000576925277709972
7.859324,1.1794657230377197,2.16475625038147,0.04509176015853883
7.904692,1.2575847625732421,2.218452882766724,0.12137503623962403
7.954054,1.3579749584197998,2.2895466804504396,0.22797186374664308
8.008285,1.4940235137939453,2.3788530349731447,0.39202935695648194
8.067646,1.6416742324829101,2.4844414710998537,0.5591196537017822
8.130249,1.7774160623550415,2.5646650314331056,0.7482223033905029
8.196177,1.8885247230529785,2.631233644485474,0.8982947587966919
8.265251,1.9822026014328002,2.6735934734344484,1.0496700525283813
8.328769,2.060127687454224,2.7123929977416994,1.1601165056228637
8.384339,2.1216098785400392,2.73398871421814,1.2698256492614746
8.432965,2.173758697509766,2.7586416721343996,1.340317440032959
8.477247,2.2110175609588625,2.771415185928345,1.3983604431152343
8.519767,2.238567066192627,2.7762925148010256,1.446493101119995
8.561841,2.266976070404053,2.7836677551269533,1.4934143543243408
8.604417,2.2927784442901613,2.7893957614898683,1.5366930484771728
8.647666,2.315839958190918,2.793735456466675,1.5775322437286377
8.69231,2.336234998703003,2.7964992046356203,1.6149670600891113
8.73826,2.3567623615264894,2.7976269245147707,1.6665141105651855
8.785809,2.3758189201354982,2.800935459136963,1.6960229396820068
8.835358,2.3883969306945803,2.797883701324463,1.7223336219787597
8.886227,2.39956374168396,2.793907117843628,1.7470902919769287
8.939249,2.4125720977783205,2.7889568328857424,1.7925753116607666
8.994155,2.417981815338135,2.780141544342041,1.8100451946258544
9.050763,2.4191236019134523,2.7672004222869875,1.8267971992492675
9.109637,2.4220139503479006,2.7529444217681887,1.8624882221221923
9.170412,2.4160489559173586,2.7321469306945803,1.8750164031982421
9.233299,2.4062742710113527,2.707774353027344,1.9002818584442138
9.298085,2.3950950622558596,2.680435609817505,1.9274127006530761
9.36498,2.386781406402588,2.65686674118042,1.9381937503814697
9.434393,2.3806676387786867,2.6337592124938967,1.9676613330841064
9.506138,2.372796964645386,2.6100275039672853,1.9922260761260986
9.580388,2.363588047027588,2.5829159736633303,2.015089225769043
9.657591,2.3567530632019045,2.557965707778931,2.037157964706421
9.737495,2.3509072780609133,2.53267879486084,2.0394007682800295
9.820356,2.3432006359100344,2.5050448894500734,2.070844602584839
9.906113,2.3386637687683107,2.47912974357605,2.0892474174499513
9.994437,2.3363174915313722,2.454408359527588,2.1089007377624513
10.08564,2.33315224647522,2.4306203842163088,2.1270286560058596
10.17984,2.334954929351807,2.411104154586792,2.159796190261841
10.27655,2.3371183395385744,2.3923480033874513,2.1789090156555178
10.37581,2.336157751083374,2.392769289016724,2.193456840515137
10.47791,2.3411206722259523,2.4083485126495363,2.2246214866638185
10.58249,2.350410890579224,2.428993892669678,2.256454420089722
10.68966,2.35817666053772,2.453220319747925,2.2756821632385256
10.7992,2.3667773723602297,2.47852201461792,2.3062729358673097
10.91154,2.3880941390991213,2.509837341308594,2.341000032424927
11.02714,2.413909149169922,2.538472604751587,2.363571119308472
11.145,2.4333242893218996,2.560475063323975,2.3785333156585695
11.26497,2.4520835399627687,2.5783528804779055,2.388248157501221
11.38609,2.4645206451416017,2.595822048187256,2.393509340286255
11.50916,2.482003402709961,2.6145143032073976,2.3947598457336428
11.63388,2.497877073287964,2.633316230773926,2.3945765018463137
11.76028,2.516222906112671,2.6563889503479006,2.3984922885894777
11.88837,2.540577840805054,2.6808259010314943,2.4026586532592775
12.01761,2.556701135635376,2.703434181213379,2.406262826919556
12.14834,2.562619161605835,2.722979736328125,2.403567743301392
12.28033,2.578398656845093,2.745585870742798,2.4045483589172365
12.41337,2.5986825942993166,2.77238507270813,2.409528684616089
12.54719,2.6092061519622805,2.797651481628418,2.407624435424805
12.68251,2.6351274967193605,2.8293673515319826,2.4150180339813234
12.81876,2.6603841304779055,2.859214735031128,2.420472574234009
12.95278,2.6828705787658693,2.8952054500579836,2.4257797718048097
13.07525,2.7083413124084474,2.9260520458221437,2.43103404045105
13.19945,2.7341317653656008,2.9574868202209474,2.4343575954437258
13.32208,2.7589816570281984,2.989034128189087,2.4376639842987062
13.44684,2.7864334106445314,3.024479341506958,2.442109298706055
13.58506,2.807783317565918,3.0636295795440676,2.4392044067382814
13.72865,2.8399984359741213,3.1038066864013674,2.4415690422058107
13.87901,2.8678948402404787,3.152256441116333,2.4395405769348146
14.0335,2.8932234764099123,3.1999463558197023,2.4308471202850344
14.17475,2.930482339859009,3.249044132232666,2.4325122356414797
14.29831,2.9657406330108644,3.297000598907471,2.4355587482452394
14.4115,2.9913446426391603,3.3379494667053224,2.4325186729431154
14.52175,3.0182494640350344,3.3797189712524416,2.4315540313720705
