time,arc_ST_median,arc_ST_maximum,arc_ST_minimum
0.0,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998
0.0005,-0.02392611876130102,0.034987309575080894,-0.1167048033326864
0.01860783,0.567324960231781,0.6864292860031128,0.3372180998325348
0.04209856,0.7652721345424651,0.7808826804161071,0.7471636772155761
0.06503239,0.8718503654003142,1.111251139640808,0.7280972838401794
0.08752936,0.9863043665885924,1.4258991718292235,0.7119484782218932
0.1082718,1.0130762696266173,1.6480114698410033,0.6560486197471619
0.1221598,1.0052971482276916,1.7724453449249267,0.5963945627212525
0.1349533,0.9936817526817321,1.8727563858032226,0.5538243293762207
0.1478696,1.0327358484268188,2.061977767944336,0.5168454885482788
0.1605811,1.0766353845596313,2.1529199123382567,0.4858685374259949
0.1737331,1.0579449772834777,2.23393931388855,0.4428324937820435
0.1877463,1.0393304467201232,2.3201965332031254,0.402378523349762
0.202546,1.0174250245094298,2.3962089061737064,0.3706122875213623
0.219652,1.0500924825668334,2.627442264556885,0.32195707559585574
0.244416,1.077142560482025,2.725105667114258,0.27157908082008364
0.2709205,1.0183178424835204,2.7956985473632816,0.226366662979126
0.2984396,1.035459780693054,3.050021314620972,0.18288483619689944
0.3264637,1.0580461263656615,3.0417198181152347,0.16417729258537295
0.3547951,1.0802159547805785,3.2424525260925297,0.14460603296756747
0.383345,1.0150790452957152,3.1550098896026615,0.13347997665405276
0.4117305,1.1471989393234252,3.2632504940032963,0.15428783893585207
0.4447907,1.0844383478164672,3.0647033691406254,0.16789286732673647
0.4851094,1.2023627996444701,2.9567047595977787,0.23537745475769045
0.5264168,1.2266605138778686,2.7159892559051517,0.27564343214035036
0.5680661,1.3221264123916625,2.420465135574341,0.3733068645000458
0.6098212,1.286315882205963,2.079417610168457,0.432221257686615
0.6558345,1.32550790309906,1.7347926139831542,0.5326497793197632
0.7101107,1.3447531700134276,1.3843689203262328,0.6726295590400696
0.7649214,1.1537076473236083,1.320415163040161,0.7344517946243285
0.820053,1.0583657264709472,1.2960359096527099,0.6798185348510742
0.8817284,1.0350266933441161,1.2820661306381225,0.41700454950332644
0.9499856,0.9845254659652709,1.2432731628417968,0.15826564431190493
1.018765,0.9388488173484801,1.1736341953277587,0.08083520233631136
1.093675,0.8608957767486571,1.0911324262619018,0.05567132830619814
1.175797,0.817898416519165,1.0079065799713134,0.20278196930885317
1.258646,0.7639331459999084,0.9316336154937743,0.34970360398292544
