time,arc_ST_median,arc_ST_maximum,arc_ST_minimum
1.531229,0.46039276719093325,0.8063966274261474,-0.114905359596014
1.64316,0.44304066300392153,0.7709074854850768,-0.08134398274123666
1.768108,0.4354849696159363,0.7387320637702941,-0.006961232423782326
1.893915,0.44403707385063174,0.6763999700546265,0.09686108827590945
2.037526,0.46536152958869936,0.6075878977775574,0.21199491024017336
2.185468,0.5046494841575623,0.5951151490211487,0.2774129152297974
2.35031,0.5315632462501526,0.6081884741783142,0.269249701499939
2.518863,0.5176912784576416,0.6216413617134094,0.19144114255905154
2.6868,0.47871764898300173,0.6136656641960144,0.12472839057445528
2.852856,0.480050528049469,0.5855981945991516,0.13417672514915469
3.01369,0.47015553116798403,0.5746304035186768,0.15122785568237307
3.169441,0.4419390201568604,0.5722819805145264,0.17221313118934634
3.325343,0.41191222667694094,0.5832088232040405,0.18476494550704958
3.48754,0.3904739260673523,0.5764243841171265,0.20609390139579775
3.65949,0.43731009364128115,0.5673850417137146,0.2732903301715851
3.832764,0.5178804636001587,0.5932713389396668,0.405698561668396
4.006682,0.6219020426273346,0.664569103717804,0.4264427661895752
4.177116,0.7165188431739806,0.7451419472694396,0.43582561016082766
4.346235,0.8130991101264953,0.8366379380226134,0.4720391869544983
4.515839,0.9331841707229613,0.9466704368591308,0.5362975239753723
4.686137,1.0393592357635497,1.1088152170181274,0.5987394690513611
4.857926,1.1514268159866332,1.2815661668777465,0.6883229851722718
5.041573,1.1002720236778258,1.319798731803894,0.5853572130203247
5.376813,1.0561652421951293,1.3758518934249877,0.5196485161781311
5.724056,1.1693037390708922,1.5697123050689696,0.5892778277397156
6.072123,1.3322476387023925,1.8055181741714477,0.6950149774551392
6.420666,1.5225998997688293,2.0474366188049316,0.8339557886123656
6.770877,1.7389872312545775,2.2906631469726566,0.9985945463180541
7.121653,1.9688786506652831,2.5090660095214847,1.1811635732650756
7.473125,2.1972613573074344,2.679392004013062,1.4151939392089843
7.825932,2.4321158170700077,2.8173560142517093,1.6896004915237426
8.181003,2.6687246799468998,2.944610738754273,1.97607102394104
8.537681,2.919248723983765,3.0917076110839847,2.2911767005920414
8.895223,3.190953636169434,3.270040893554688,2.5953079700469974
9.254006,3.4262533426284794,3.448831701278687,2.9255405902862552
9.613245,3.60557451248169,3.6997491359710697,3.2537645339965824
9.973614,3.8558482170104984,3.9836534500122074,3.6012727260589603
10.33528,4.141948127746582,4.29007043838501,3.810218954086304
10.6945,4.430457019805909,4.569951915740967,3.9824074745178226
10.92203,4.601909065246582,4.7296136856079105,4.089959049224854
11.06039,4.7131999969482425,4.831840896606446,4.163207912445069
11.18205,4.795863056182862,4.908681774139405,4.21746244430542
11.31592,4.8837965965271,4.997424983978272,4.276459121704102
11.45212,4.971583271026612,5.092352771759034,4.312175178527832
11.58926,5.059013986587525,5.183403396606446,4.371143245697022
11.7248,5.134313011169434,5.2649153709411625,4.3911408424377445
